Opgørelsesår,Kommune,Fødselsårgang,Køn,Antal børn,Gennemsnitlig højde i cm,Gennemsnitlig vægt i gram,Procentdel undervægt,Procentdel normalvægt,Procentdel moderat overvægt,Procentdel svær overvægt,urban_rural
2018,Rødovre,2002.0,Mand,142,172.06338028169014,61807.042253521126,3.5211267605633805,75.35211267605634,17.6056338028169,3.5211267605633805,Rural
2019,Rødovre,2003.0,Mand,189,174.1216931216931,64963.49206349206,1.5873015873015872,79.8941798941799,11.64021164021164,6.878306878306878,Rural
2020,Rødovre,2004.0,Mand,191,175.26178010471205,65745.02617801048,2.6178010471204187,74.86910994764398,18.32460732984293,4.18848167539267,Rural
2021,Rødovre,2005.0,Mand,206,174.55825242718447,62636.40776699029,2.4271844660194173,79.12621359223301,15.048543689320388,3.3980582524271843,Rural
2022,Rødovre,2006.0,Mand,203,175.86206896551724,65040.39408866995,1.9704433497536946,79.3103448275862,14.285714285714285,4.433497536945813,Rural
2023,Rødovre,2007.0,Mand,243,176.57201646090536,66593.41563786009,2.880658436213992,74.48559670781893,16.872427983539097,5.761316872427984,Rural
2024,Rødovre,2008.0,Mand,233,173.90987124463518,63854.9356223176,1.7167381974248928,79.39914163090128,14.592274678111588,4.291845493562231,Rural
2025,Rødovre,2009.0,Mand,259,174.25096525096524,64549.80694980695,1.9305019305019304,75.2895752895753,16.602316602316602,6.177606177606178,Rural
2014,Samsø,1998.0,Begge,1-4,173.25,69525.0,, ’-’,,,Rural
2015,Samsø,1999.0,Begge,15,176.2,71513.33333333333,,66.66666666666666,20.0,13.333333333333334,Rural
2016,Samsø,2000.0,Begge,31,168.19354838709677,62812.903225806454,,74.19354838709677,22.58064516129032,3.225806451612903,Rural
2017,Samsø,2001.0,Begge,22,168.0,65368.181818181816,,68.18181818181817,9.090909090909092,22.727272727272727,Rural
2018,Samsø,2002.0,Begge,23,170.08695652173913,62608.69565217391,,82.6086956521739,17.391304347826086,,Rural
2019,Samsø,2003.0,Begge,23,173.43478260869566,65643.47826086957,4.3478260869565215,69.56521739130434,21.73913043478261,4.3478260869565215,Rural
2020,Samsø,2004.0,Begge,27,169.44444444444446,62800.0,3.7037037037037033,66.66666666666666,25.925925925925924,3.7037037037037033,Rural
2021,Samsø,2005.0,Begge,26,167.8846153846154,65053.846153846156,,73.07692307692307,19.230769230769234,7.6923076923076925,Rural
2022,Samsø,2006.0,Begge,28,171.89285714285714,63107.142857142855,,78.57142857142857,14.285714285714285,7.142857142857142,Rural
2023,Samsø,2007.0,Begge,19,173.21052631578948,66226.31578947368,,73.68421052631578,21.052631578947366,5.263157894736842,Rural
2024,Samsø,2008.0,Begge,29,169.6551724137931,60948.275862068964,,82.75862068965517,17.24137931034483,,Rural
2025,Samsø,2009.0,Begge,27,168.5185185185185,62570.37037037037,,81.48148148148148,11.11111111111111,7.4074074074074066,Rural
2014,Samsø,1998.0,Kvinde,1-4,172.0,100300.0,,,,,Rural
2015,Samsø,1999.0,Kvinde,5,169.0,69080.0,,60,20.0,20.0,Rural
2016,Samsø,2000.0,Kvinde,18,164.0,59666.666666666664,,83.33333333333334,11.11111111111111,5.555555555555555,Rural
2017,Samsø,2001.0,Kvinde,12,164.58333333333334,62575.0,,66.66666666666666,8.333333333333332,25.0,Rural
2018,Samsø,2002.0,Kvinde,7,162.57142857142858,58871.42857142857,,71.42857142857143,28.57142857142857,,Rural
2019,Samsø,2003.0,Kvinde,10,167.4,61560.0,,80,20.0,,Rural
2020,Samsø,2004.0,Kvinde,14,161.28571428571428,54907.142857142855,7.142857142857142,71.42857142857143,14.285714285714285,7.142857142857142,Rural
2021,Samsø,2005.0,Kvinde,18,166.05555555555554,63461.11111111111,,77.77777777777779,16.666666666666664,5.555555555555555,Rural
2022,Samsø,2006.0,Kvinde,9,165.0,60622.22222222222,,77.77777777777779,11.11111111111111,11.11111111111111,Rural
2023,Samsø,2007.0,Kvinde,8,168.25,61975.0,,75,25.0,,Rural
2024,Samsø,2008.0,Kvinde,14,165.28571428571428,58878.57142857143,,85.71428571428571,14.285714285714285,,Rural
2025,Samsø,2009.0,Kvinde,18,164.16666666666666,60400.0,,77.77777777777779,11.11111111111111,11.11111111111111,Rural
2014,Samsø,1998.0,Mand,1-4,173.66666666666666,59266.666666666664,, ’-’,,,Rural
2015,Samsø,1999.0,Mand,10,179.8,72730.0,,70,20.0,10.0,Rural
2016,Samsø,2000.0,Mand,13,174.0,67169.23076923077,,61.53846153846154,38.46153846153847,,Rural
2017,Samsø,2001.0,Mand,10,172.1,68720.0,,70,10.0,20.0,Rural
2018,Samsø,2002.0,Mand,16,173.375,64243.75,,87.5,12.5,,Rural
2019,Samsø,2003.0,Mand,13,178.07692307692307,68784.61538461539,7.6923076923076925,61.53846153846154,23.076923076923077,7.6923076923076925,Rural
2020,Samsø,2004.0,Mand,13,178.23076923076923,71300.0,,61.53846153846154,38.46153846153847,,Rural
2021,Samsø,2005.0,Mand,8,172.0,68637.5,,62.5,25.0,12.5,Rural
2022,Samsø,2006.0,Mand,19,175.1578947368421,64284.21052631579,,78.94736842105263,15.789473684210526,5.263157894736842,Rural
2023,Samsø,2007.0,Mand,11,176.8181818181818,69318.18181818182,,72.72727272727273,18.181818181818183,9.090909090909092,Rural
2024,Samsø,2008.0,Mand,15,173.73333333333332,62880.0,,80,20.0,,Rural
2025,Samsø,2009.0,Mand,9,177.22222222222223,66911.11111111111,,88.88888888888889,11.11111111111111,,Rural
2014,Silkeborg,1998.0,Begge,1137,170.6622691292876,60874.75813544415,2.4626209322779244,81.00263852242745,13.10466138962181,3.430079155672823,Rural
2015,Silkeborg,1999.0,Begge,1099,170.96542311191993,61267.60691537762,2.1838034576888083,80.89171974522293,14.285714285714285,2.6387625113739763,Rural
2016,Silkeborg,2000.0,Begge,1165,170.7450643776824,61066.8669527897,1.888412017167382,80.25751072961373,14.592274678111588,3.2618025751072963,Rural
2017,Silkeborg,2001.0,Begge,1133,171.19240953221535,61490.90909090909,1.500441306266549,80.67078552515446,13.945278022947926,3.8834951456310676,Rural
2018,Silkeborg,2002.0,Begge,1163,170.8675838349097,61337.8331900258,2.3215821152192606,82.3731728288908,12.89767841788478,2.407566638005159,Rural
2019,Silkeborg,2003.0,Begge,1237,170.8116410670978,61454.72918350849,1.131770412287793,81.81083265966048,13.985448666127729,3.0719482619240095,Rural
2020,Silkeborg,2004.0,Begge,1064,171.46334586466165,61860.43233082707,1.5037593984962405,80.92105263157895,14.3796992481203,3.195488721804511,Rural
2021,Silkeborg,2005.0,Begge,1109,170.24706943192064,60112.71415689811,1.2623985572587917,83.6789900811542,11.902614968440037,3.1559963931469794,Rural
2022,Silkeborg,2006.0,Begge,1085,168.80552995391704,58702.58064516129,2.857142857142857,80.27649769585253,13.36405529953917,3.5023041474654377,Rural
2023,Silkeborg,2007.0,Begge,1082,169.0841035120148,58511.645101663584,2.2181146025878005,82.43992606284658,12.66173752310536,2.6802218114602585,Rural
2024,Silkeborg,2008.0,Begge,1112,169.5341726618705,58759.532374100716,2.338129496402878,82.55395683453237,12.410071942446043,2.697841726618705,Rural
2025,Silkeborg,2009.0,Begge,1073,169.0950605778192,58590.40074557316,2.60950605778192,81.36067101584344,13.327120223671947,2.7027027027027026,Rural
2014,Silkeborg,1998.0,Kvinde,567,166.30864197530863,58115.520282186946,2.4691358024691357,80.77601410934744,13.051146384479717,3.7037037037037033,Rural
2015,Silkeborg,1999.0,Kvinde,525,166.40761904761905,58902.857142857145,2.857142857142857,77.52380952380953,16.952380952380953,2.666666666666667,Rural
2016,Silkeborg,2000.0,Kvinde,573,166.30715532286212,58408.02792321117,1.9197207678883073,80.27923211169285,15.881326352530541,1.9197207678883073,Rural
2017,Silkeborg,2001.0,Kvinde,533,166.12570356472796,59158.72420262664,1.876172607879925,77.11069418386491,16.69793621013133,4.315196998123827,Rural
2018,Silkeborg,2002.0,Kvinde,560,166.36785714285713,58852.67857142857,2.142857142857143,82.5,13.571428571428571,1.7857142857142856,Rural
2019,Silkeborg,2003.0,Kvinde,602,166.30564784053155,58725.083056478405,1.8272425249169437,81.22923588039868,14.285714285714285,2.6578073089700998,Rural
2020,Silkeborg,2004.0,Kvinde,489,166.43353783231083,58753.78323108384,1.8404907975460123,81.79959100204499,12.883435582822086,3.476482617586912,Rural
2021,Silkeborg,2005.0,Kvinde,555,165.78738738738738,57595.85585585586,1.6216216216216217,83.96396396396396,11.351351351351353,3.063063063063063,Rural
2022,Silkeborg,2006.0,Kvinde,551,165.04355716878402,56573.86569872958,2.722323049001815,80.21778584392014,13.974591651542651,3.0852994555353903,Rural
2023,Silkeborg,2007.0,Kvinde,523,165.5869980879541,56973.04015296367,2.48565965583174,80.87954110898661,13.957934990439771,2.676864244741874,Rural
2024,Silkeborg,2008.0,Kvinde,521,165.6468330134357,56481.57389635317,2.495201535508637,83.30134357005758,12.667946257197697,1.5355086372360844,Rural
2025,Silkeborg,2009.0,Kvinde,519,165.10597302504817,55749.32562620424,3.4682080924855487,81.88824662813103,12.909441233140656,1.7341040462427744,Rural
2014,Silkeborg,1998.0,Mand,570,174.99298245614034,63619.47368421053,2.456140350877193,81.22807017543859,13.157894736842104,3.1578947368421053,Rural
2015,Silkeborg,1999.0,Mand,574,175.1341463414634,63430.48780487805,1.5679442508710801,83.97212543554006,11.846689895470384,2.6132404181184667,Rural
2016,Silkeborg,2000.0,Mand,592,175.04054054054055,63640.37162162162,1.8581081081081081,80.23648648648648,13.344594594594595,4.5608108108108105,Rural
2017,Silkeborg,2001.0,Mand,600,175.69333333333333,63562.666666666664,1.1666666666666667,83.83333333333334,11.5,3.5000000000000004,Rural
2018,Silkeborg,2002.0,Mand,603,175.0464344941957,63645.77114427861,2.4875621890547266,82.25538971807629,12.271973466003317,2.9850746268656714,Rural
2019,Silkeborg,2003.0,Mand,635,175.08346456692914,64042.51968503937,0.47244094488188976,82.36220472440945,13.700787401574804,3.4645669291338583,Rural
2020,Silkeborg,2004.0,Mand,575,175.7408695652174,64502.434782608696,1.2173913043478262,80.17391304347827,15.65217391304348,2.9565217391304346,Rural
2021,Silkeborg,2005.0,Mand,554,174.71480144404333,62634.115523465705,0.9025270758122743,83.39350180505414,12.454873646209386,3.2490974729241873,Rural
2022,Silkeborg,2006.0,Mand,534,172.68726591760299,60899.06367041198,2.9962546816479403,80.33707865168539,12.734082397003746,3.932584269662921,Rural
2023,Silkeborg,2007.0,Mand,559,172.35599284436495,59951.16279069767,1.9677996422182469,83.89982110912342,11.449016100178891,2.6833631484794274,Rural
2024,Silkeborg,2008.0,Mand,591,172.9610829103215,60767.68189509306,2.199661590524535,81.89509306260575,12.18274111675127,3.7225042301184432,Rural
2025,Silkeborg,2009.0,Mand,554,172.83212996389892,61251.98555956679,1.8050541516245486,80.86642599277978,13.718411552346572,3.6101083032490973,Rural
2014,Skanderborg,1998.0,Begge,775,168.4141935483871,58187.354838709674,2.064516129032258,81.41935483870968,13.806451612903226,2.7096774193548385,Rural
2015,Skanderborg,1999.0,Begge,812,168.23152709359607,57828.817733990145,1.1083743842364533,84.23645320197043,12.561576354679804,2.0935960591133003,Rural
2016,Skanderborg,2000.0,Begge,846,169.10874704491727,58171.985815602835,1.6548463356973995,84.98817966903073,10.28368794326241,3.0732860520094563,Rural
2017,Skanderborg,2001.0,Begge,806,168.8908188585608,57869.97518610422,2.6054590570719602,83.62282878411911,11.910669975186105,1.8610421836228286,Rural
2018,Skanderborg,2002.0,Begge,842,169.3812351543943,59016.6270783848,1.4251781472684086,82.06650831353919,13.182897862232778,3.32541567695962,Rural
2019,Skanderborg,2003.0,Begge,836,169.11363636363637,58092.46411483254,2.9904306220095696,82.17703349282297,12.55980861244019,2.272727272727273,Rural
2020,Skanderborg,2004.0,Begge,870,169.20459770114942,58694.252873563215,1.839080459770115,80.91954022988506,15.747126436781608,1.4942528735632183,Rural
2021,Skanderborg,2005.0,Begge,847,169.05194805194805,58590.318772136954,2.833530106257379,80.87367178276268,12.514757969303425,3.778040141676505,Rural
2022,Skanderborg,2006.0,Begge,841,169.55053507728894,58578.95362663496,1.5457788347205708,85.13674197384067,10.70154577883472,2.6159334126040426,Rural
2023,Skanderborg,2007.0,Begge,824,169.03398058252426,57820.87378640777,1.820388349514563,84.9514563106796,11.529126213592233,1.6990291262135921,Rural
2024,Skanderborg,2008.0,Begge,801,168.8039950062422,58222.097378277154,2.247191011235955,82.39700374531836,11.610486891385769,3.7453183520599254,Rural
2025,Skanderborg,2009.0,Begge,815,169.90061349693252,58786.871165644174,1.3496932515337423,84.1717791411043,11.16564417177914,3.3128834355828225,Rural
2014,Skanderborg,1998.0,Kvinde,379,165.18469656992085,55434.82849604222,2.1108179419525066,83.64116094986808,13.192612137203167,1.0554089709762533,Rural
2015,Skanderborg,1999.0,Kvinde,390,165.1179487179487,56252.820512820515,1.0256410256410255,84.35897435897436,12.82051282051282,1.7948717948717947,Rural
2016,Skanderborg,2000.0,Kvinde,388,165.0463917525773,55517.26804123711,1.5463917525773196,85.82474226804123,9.536082474226804,3.0927835051546393,Rural
2017,Skanderborg,2001.0,Kvinde,427,165.5784543325527,56137.939110070256,2.107728337236534,83.8407494145199,11.943793911007026,2.107728337236534,Rural
2018,Skanderborg,2002.0,Kvinde,399,165.22556390977442,56634.08521303258,1.7543859649122806,80.95238095238095,13.784461152882205,3.508771929824561,Rural
2019,Skanderborg,2003.0,Kvinde,390,165.42307692307693,55770.769230769234,3.3333333333333335,83.58974358974359,11.538461538461538,1.5384615384615385,Rural
2020,Skanderborg,2004.0,Kvinde,423,166.55555555555554,57062.41134751773,2.6004728132387704,82.26950354609929,13.947990543735225,1.1820330969267139,Rural
2021,Skanderborg,2005.0,Kvinde,397,165.67002518891687,56719.8992443325,3.022670025188917,82.61964735516372,10.579345088161208,3.7783375314861463,Rural
2022,Skanderborg,2006.0,Kvinde,404,165.99752475247524,56343.069306930694,2.2277227722772275,85.64356435643565,9.900990099009901,2.2277227722772275,Rural
2023,Skanderborg,2007.0,Kvinde,407,165.26044226044226,55418.91891891892,2.211302211302211,85.25798525798525,11.302211302211303,1.2285012285012284,Rural
2024,Skanderborg,2008.0,Kvinde,368,165.2798913043478,56005.97826086957,2.717391304347826,83.15217391304348,11.41304347826087,2.717391304347826,Rural
2025,Skanderborg,2009.0,Kvinde,389,166.0745501285347,56379.43444730077,1.2853470437017995,84.83290488431876,11.053984575835475,2.827763496143959,Rural
2014,Skanderborg,1998.0,Mand,396,171.5050505050505,60821.71717171717,2.0202020202020203,79.29292929292929,14.393939393939394,4.292929292929292,Rural
2015,Skanderborg,1999.0,Mand,422,171.10900473933648,59285.30805687204,1.1848341232227488,84.12322274881517,12.322274881516588,2.3696682464454977,Rural
2016,Skanderborg,2000.0,Mand,458,172.55021834061137,60420.96069868996,1.7467248908296942,84.27947598253274,10.91703056768559,3.056768558951965,Rural
2017,Skanderborg,2001.0,Mand,379,172.622691292876,59821.37203166227,3.16622691292876,83.37730870712402,11.87335092348285,1.58311345646438,Rural
2018,Skanderborg,2002.0,Mand,443,173.12415349887132,61162.52821670429,1.1286681715575622,83.06997742663657,12.641083521444695,3.160270880361174,Rural
2019,Skanderborg,2003.0,Mand,446,172.34080717488789,60122.64573991032,2.690582959641256,80.94170403587444,13.452914798206278,2.914798206278027,Rural
2020,Skanderborg,2004.0,Mand,447,171.71140939597316,60238.47874720358,1.1185682326621924,79.64205816554811,17.449664429530202,1.7897091722595078,Rural
2021,Skanderborg,2005.0,Mand,450,172.03555555555556,60240.444444444445,2.666666666666667,79.33333333333333,14.222222222222221,3.7777777777777777,Rural
2022,Skanderborg,2006.0,Mand,437,172.83524027459956,60645.99542334096,0.9153318077803204,84.66819221967964,11.441647597254006,2.9748283752860414,Rural
2023,Skanderborg,2007.0,Mand,417,172.7170263788969,60165.22781774581,1.4388489208633095,84.65227817745803,11.750599520383693,2.158273381294964,Rural
2024,Skanderborg,2008.0,Mand,433,171.79907621247114,60105.54272517321,1.8475750577367205,81.75519630484989,11.778290993071593,4.618937644341801,Rural
2025,Skanderborg,2009.0,Mand,426,173.3943661971831,60985.211267605635,1.4084507042253522,83.56807511737088,11.267605633802818,3.755868544600939,Rural
2014,Skive,1998.0,Begge,554,169.6263537906137,61220.216606498194,1.8050541516245486,77.43682310469315,14.801444043321299,5.956678700361011,Rural
2015,Skive,1999.0,Begge,640,170.10625,60826.5625,2.8125,77.03125,15.0,5.15625,Rural
2016,Skive,2000.0,Begge,561,170.71657754010695,62230.30303030303,1.4260249554367201,76.6488413547237,16.93404634581105,4.991087344028521,Rural
2017,Skive,2001.0,Begge,523,170.07839388145317,61045.50669216061,2.48565965583174,78.77629063097514,13.766730401529637,4.97131931166348,Rural
2018,Skive,2002.0,Begge,542,170.40036900369003,61043.173431734314,2.7675276752767526,77.12177121771218,15.682656826568268,4.428044280442804,Rural
2019,Skive,2003.0,Begge,492,170.6219512195122,61593.29268292683,3.2520325203252036,75.20325203252033,16.463414634146343,5.08130081300813,Rural
2020,Skive,2004.0,Begge,540,170.14814814814815,60364.81481481482,1.6666666666666667,79.62962962962963,13.88888888888889,4.814814814814815,Rural
2021,Skive,2005.0,Begge,454,170.16519823788545,61506.16740088106,0.881057268722467,74.8898678414097,18.722466960352424,5.506607929515418,Rural
2022,Skive,2006.0,Begge,490,170.68163265306123,62319.5918367347,1.4285714285714286,79.59183673469387,12.857142857142856,6.122448979591836,Rural
2023,Skive,2007.0,Begge,478,170.34518828451883,61178.03347280335,1.4644351464435146,77.40585774058577,15.899581589958158,5.230125523012552,Rural
2024,Skive,2008.0,Begge,485,170.4536082474227,61160.20618556701,1.8556701030927836,77.31958762886599,16.49484536082474,4.329896907216495,Rural
2025,Skive,2009.0,Begge,476,170.2247899159664,61700.42016806723,0.6302521008403361,79.41176470588235,14.915966386554622,5.042016806722689,Rural
2014,Skive,1998.0,Kvinde,267,165.2996254681648,58318.35205992509,1.4981273408239701,78.27715355805243,16.10486891385768,4.119850187265917,Rural
2015,Skive,1999.0,Kvinde,325,166.23076923076923,58541.230769230766,3.6923076923076925,76.3076923076923,14.153846153846153,5.846153846153846,Rural
2016,Skive,2000.0,Kvinde,281,166.42348754448398,60736.65480427046,1.4234875444839856,73.30960854092527,18.86120996441281,6.405693950177936,Rural
